num,fixed_acidit,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
1350,0.5192307692307693,0.2647058823529411,0.2349397590361446,0.004601226993865032,0.09792284866468845,0.04529616724738676,0.12064965197215778,0.10198573356468188,0.21818181818181825,0.06976744186046513,0.3870967741935485,4
1351,0.40384615384615397,0.480392156862745,0.2349397590361446,0.05061349693251534,0.0741839762611276,0.06968641114982578,0.26218097447795824,0.08849045691151147,0.5181818181818185,0.5232558139534884,0.774193548387097,7
1352,0.2596153846153847,0.28431372549019607,0.1987951807228916,0.05061349693251534,0.053412462908011875,0.13240418118466898,0.28074245939675174,0.06728359359938452,0.5090909090909093,0.19767441860465118,0.7580645161290325,7
1353,0.18269230769230782,0.12745098039215685,0.14457831325301204,0.02607361963190184,0.11275964391691395,0.20209059233449478,0.4176334106728538,0.1521110468478888,0.8454545454545457,0.5813953488372092,0.33870967741935476,6
1354,0.27884615384615397,0.0980392156862745,0.18072289156626506,0.08895705521472393,0.11572700296735905,0.13240418118466898,0.5614849187935035,0.1636784268363236,0.5181818181818185,0.3488372093023256,0.3225806451612905,5
1355,0.3846153846153847,0.04901960784313725,0.18072289156626506,0.018404907975460124,0.09198813056379823,0.14285714285714285,0.3944315545243619,0.16175053017158447,0.645454545454546,0.22093023255813948,0.16129032258064524,5
1356,0.3653846153846154,0.10784313725490197,0.24698795180722893,0.007668711656441719,0.09198813056379823,0.1254355400696864,0.31090487238979114,0.06921149026412365,0.18181818181818166,0.2325581395348837,0.5483870967741937,5
1357,0.3365384615384617,0.1372549019607843,0.24698795180722893,0.22699386503067484,0.12166172106824927,0.18466898954703834,0.42227378190255216,0.24850588008482788,0.5454545454545454,0.4302325581395348,0.14516129032258074,6
1358,0.24038461538461542,0.20588235294117646,0.24096385542168677,0.09049079754601226,0.08902077151335314,0.14285714285714285,0.36658932714617165,0.1578947368421062,0.3909090909090911,0.25581395348837205,0.20967741935483875,6
1359,0.28846153846153855,0.2647058823529411,0.1927710843373494,0.02760736196319018,0.11572700296735905,0.11498257839721254,0.21809744779582363,0.07692307692307665,0.5090909090909093,0.27906976744186046,0.6451612903225807,8
1360,0.2596153846153847,0.10784313725490197,0.1927710843373494,0.012269938650306747,0.09198813056379823,0.10104529616724739,0.2853828306264501,0.0981299402352036,0.581818181818182,0.372093023255814,0.4516129032258067,7
1361,0.23076923076923084,0.03921568627450979,0.15662650602409642,0.07822085889570553,0.10385756676557864,0.18815331010452963,0.34570765661252895,0.15403894351262792,0.7272727272727275,0.17441860465116277,0.403225806451613,6
1362,0.21153846153846168,0.04901960784313725,0.16867469879518077,0.07822085889570553,0.08605341246290801,0.18815331010452963,0.4187935034802784,0.1482552535184105,0.790909090909091,0.2441860465116279,0.4193548387096775,7
1363,0.2500000000000001,0.16666666666666666,0.1987951807228916,0.012269938650306747,0.09198813056379823,0.13937282229965156,0.24593967517401388,0.06728359359938452,0.42727272727272725,0.30232558139534876,0.5322580645161292,7
1364,0.29807692307692324,0.23529411764705882,0.0963855421686747,0.012269938650306747,0.12462908011869436,0.04529616724738676,0.20185614849187933,0.13283208020050097,0.45454545454545503,0.18604651162790697,0.24193548387096775,4
1365,0.3653846153846154,0.10784313725490197,0.24698795180722893,0.007668711656441719,0.09198813056379823,0.1254355400696864,0.31090487238979114,0.06921149026412365,0.18181818181818166,0.2325581395348837,0.5483870967741937,5
1366,0.27884615384615397,0.04901960784313725,0.16867469879518077,0.00920245398773006,0.10979228486646886,0.11498257839721254,0.3039443155452436,0.10776942355889929,0.5545454545454547,0.12790697674418605,0.33870967741935476,7
1367,0.3076923076923078,0.05882352941176472,0.24698795180722893,0.004601226993865032,0.08308605341246292,0.06968641114982578,0.19953596287703013,0.08270676691729406,0.4818181818181819,0.2441860465116279,0.467741935483871,6
1368,0.3653846153846154,0.18627450980392157,0.14457831325301204,0.04907975460122699,0.1454005934718101,0.059233449477351915,0.24593967517401388,0.16753422016579833,0.3909090909090911,0.26744186046511625,0.14516129032258074,5
1369,0.3365384615384617,0.1372549019607843,0.24698795180722893,0.22699386503067484,0.12166172106824927,0.18466898954703834,0.42227378190255216,0.24850588008482788,0.5454545454545454,0.4302325581395348,0.14516129032258074,6
1370,0.34615384615384626,0.5490196078431373,0.28313253012048195,0.20782208588957055,0.4718100890207716,0.13937282229965156,0.40835266821345706,0.21765953344900524,0.16363636363636358,0.31395348837209297,0.20967741935483875,5
1371,0.3653846153846154,0.19607843137254904,0.2349397590361446,0.019938650306748466,0.12759643916913946,0.07317073170731707,0.24825986078886308,0.1347599768652401,0.4818181818181819,0.20930232558139533,0.3870967741935485,6
1372,0.43269230769230793,0.1764705882352941,0.24698795180722893,0.13190184049079753,0.09792284866468845,0.13588850174216027,0.35498839907192575,0.14054366685945752,0.3454545454545457,0.18604651162790697,0.6451612903225807,7
1373,0.6634615384615385,0.1372549019607843,0.33734939759036153,0.1165644171779141,0.10385756676557864,0.12195121951219512,0.3990719257540603,0.20994794679005224,0.1363636363636367,0.5348837209302326,0.24193548387096775,6
1374,0.6634615384615385,0.1372549019607843,0.33734939759036153,0.1165644171779141,0.10385756676557864,0.12195121951219512,0.3990719257540603,0.20994794679005224,0.1363636363636367,0.5348837209302326,0.24193548387096775,6
1375,0.29807692307692324,0.14705882352941177,0.20481927710843376,0.03220858895705522,0.06824925816023741,0.07665505226480837,0.25986078886310904,0.05957200694042797,0.3818181818181823,0.18604651162790697,0.709677419354839,7
1376,0.23076923076923084,0.21568627450980388,0.1927710843373494,0.01687116564417178,0.06824925816023741,0.0975609756097561,0.28074245939675174,0.07692307692307665,0.5090909090909093,0.22093023255813948,0.5161290322580645,7
1377,0.29807692307692324,0.18627450980392157,0.24698795180722893,0.01687116564417178,0.11275964391691395,0.013937282229965159,0.29002320185614844,0.11162521688837401,0.3909090909090911,0.5465116279069766,0.5483870967741937,6
1378,0.29807692307692324,0.19607843137254904,0.24698795180722893,0.01687116564417178,0.12166172106824927,0.027874564459930314,0.29466357308584684,0.11355311355311315,0.40000000000000036,0.569767441860465,0.5483870967741937,6
1379,0.29807692307692324,0.19607843137254904,0.18072289156626506,0.015337423312883437,0.11275964391691395,0.15331010452961671,0.2853828306264501,0.09041835357625061,0.5727272727272732,0.18604651162790697,0.5,7
1380,0.29807692307692324,0.37254901960784315,0.12048192771084339,0.004601226993865032,0.13353115727002968,0.010452961672473867,0.27146171693735494,0.09427414690572533,0.3454545454545457,0.2325581395348837,0.3870967741935485,6
1381,0.29807692307692324,0.29411764705882354,0.1927710843373494,0.12116564417177914,0.10385756676557864,0.11846689895470383,0.33178654292343385,0.11740890688259142,0.6000000000000001,0.1511627906976744,0.6451612903225807,7
1382,0.18269230769230782,0.3431372549019608,0.18072289156626506,0.07822085889570553,0.08902077151335314,0.07665505226480837,0.20649651972157773,0.09427414690572533,0.7454545454545456,0.45348837209302323,0.6935483870967745,7
1383,0.2692307692307693,0.4705882352941177,0.0963855421686747,0.03834355828220859,0.10682492581602374,0.09059233449477352,0.19257540603248258,0.13283208020050097,0.36363636363636376,0.1511627906976744,0.17741935483870974,6
1384,0.3173076923076924,0.2745098039215686,0.33734939759036153,0.010736196319018405,0.10979228486646886,0.08013937282229966,0.21577726218097448,0.10005783689994274,0.4727272727272731,0.12790697674418605,0.403225806451613,6
1385,0.28846153846153855,0.14705882352941177,0.24096385542168677,0.015337423312883437,0.11275964391691395,0.010452961672473867,0.2877030162412993,0.11355311355311315,0.46363636363636385,0.5581395348837208,0.5483870967741937,6
1386,0.23076923076923084,0.2450980392156863,0.1746987951807229,0.010736196319018405,0.09792284866468845,0.08362369337979095,0.29930394431554525,0.1636784268363236,0.954545454545455,0.48837209302325574,0.24193548387096775,5
1387,0.17307692307692313,0.40196078431372545,0.07831325301204821,0.0598159509202454,0.08902077151335314,0.05226480836236934,0.24825986078886308,0.06921149026412365,0.6363636363636367,0.7906976744186045,0.9193548387096775,7
1388,0.2692307692307693,0.3333333333333333,0.1987951807228916,0.03374233128834356,0.0741839762611276,0.04529616724738676,0.17633410672853828,0.055716213610949694,0.5090909090909093,0.3372093023255814,0.870967741935484,6
1389,0.3365384615384617,0.0980392156862745,0.1746987951807229,0.00920245398773006,0.10385756676557864,0.0348432055749129,0.31090487238979114,0.09041835357625061,0.4363636363636365,0.30232558139534876,0.5322580645161292,7
1390,0.41346153846153855,0.10784313725490197,0.24096385542168677,0.004601226993865032,0.08308605341246292,0.24738675958188155,0.3967517401392111,0.10584152689416015,0.3090909090909091,0.13953488372093026,0.3225806451612905,6
1391,0.20192307692307698,0.10784313725490197,0.15662650602409642,0.10429447852760737,0.0741839762611276,0.10801393728222997,0.2645011600928074,0.1521110468478888,0.7000000000000006,0.2325581395348837,0.33870967741935476,6
1392,0.23076923076923084,0.0784313725490196,0.28313253012048195,0.012269938650306747,0.05934718100890209,0.07317073170731707,0.16705336426914152,0.055716213610949694,0.49090909090909074,0.2325581395348837,0.6774193548387097,6
1393,0.2692307692307693,0.3333333333333333,0.1987951807228916,0.03374233128834356,0.0741839762611276,0.04529616724738676,0.17633410672853828,0.055716213610949694,0.5090909090909093,0.3372093023255814,0.870967741935484,6
1394,0.18269230769230782,0.05392156862745098,0.18072289156626506,0.061349693251533735,0.09792284866468845,0.059233449477351915,0.21345707656612528,0.1443994601889358,0.5363636363636366,0.2325581395348837,0.20967741935483875,6
1395,0.17307692307692313,0.40196078431372545,0.07831325301204821,0.0598159509202454,0.08902077151335314,0.05226480836236934,0.24825986078886308,0.06921149026412365,0.6363636363636367,0.7906976744186045,0.9193548387096775,7
1396,0.29807692307692324,0.10784313725490197,0.1987951807228916,0.015337423312883437,0.08902077151335314,0.08710801393728224,0.20649651972157773,0.05186042028147497,0.3363636363636364,0.27906976744186046,0.6935483870967745,7
1397,0.3365384615384617,0.0980392156862745,0.1746987951807229,0.00920245398773006,0.10385756676557864,0.0348432055749129,0.31090487238979114,0.09041835357625061,0.4363636363636365,0.30232558139534876,0.5322580645161292,7
1398,0.3365384615384617,0.16666666666666666,0.21686746987951808,0.19171779141104295,0.12166172106824927,0.11498257839721254,0.44315545243619486,0.22151532677848706,0.290909090909091,0.27906976744186046,0.14516129032258074,7
1399,0.3365384615384617,0.16666666666666666,0.21686746987951808,0.19171779141104295,0.12166172106824927,0.11498257839721254,0.44315545243619486,0.22151532677848706,0.290909090909091,0.27906976744186046,0.14516129032258074,7
1400,0.3076923076923078,0.11764705882352941,0.20481927710843376,0.07822085889570553,0.07715133531157273,0.10452961672473868,0.17169373549883987,0.10969732022363843,0.42727272727272725,0.27906976744186046,0.5645161290322582,6
1401,0.3365384615384617,0.16666666666666666,0.21686746987951808,0.19171779141104295,0.12166172106824927,0.11498257839721254,0.44315545243619486,0.22151532677848706,0.290909090909091,0.27906976744186046,0.14516129032258074,7
1402,0.24038461538461542,0.5784313725490196,0.2891566265060241,0.18404907975460122,0.12759643916913946,0.1916376306620209,0.49419953596287697,0.2080200501253131,0.40909090909090917,0.3488372093023256,0.20967741935483875,6
1403,0.34615384615384626,0.3137254901960784,0.1746987951807229,0.0736196319018405,0.10385756676557864,0.10104529616724739,0.26218097447795824,0.13283208020050097,0.5272727272727273,0.3255813953488372,0.5,8
1404,0.3173076923076924,0.1764705882352941,0.18674698795180725,0.024539877300613498,0.10385756676557864,0.09407665505226481,0.27610208816705334,0.1270483902062871,0.5636363636363635,0.48837209302325574,0.467741935483871,8
1405,0.5000000000000001,0.22549019607843135,0.2891566265060241,0.09202453987730061,0.10089020771513352,0.0313588850174216,0.14849187935034802,0.1289762868710227,0.16363636363636358,0.18604651162790697,0.5806451612903225,5
1406,0.24038461538461542,0.30392156862745096,0.14457831325301204,0.09662576687116564,0.17804154302670627,0.024390243902439025,0.2505800464037123,0.13668787352997924,0.3909090909090911,0.1511627906976744,0.35483870967741926,4
1407,0.42307692307692313,0.1372549019607843,0.21686746987951808,0.09509202453987729,0.0741839762611276,0.0348432055749129,0.18793503480278423,0.14054366685945752,0.26363636363636367,0.18604651162790697,0.403225806451613,8
1408,0.3173076923076924,0.10784313725490197,0.16867469879518077,0.046012269938650305,0.07121661721068251,0.04878048780487805,0.16009280742459397,0.11355311355311315,0.17272727272727284,0.6511627906976745,0.5483870967741937,6
1409,0.3365384615384617,0.16666666666666666,0.21686746987951808,0.19171779141104295,0.12166172106824927,0.11498257839721254,0.44315545243619486,0.22151532677848706,0.290909090909091,0.27906976744186046,0.14516129032258074,7
1410,0.3942307692307694,0.11764705882352941,0.20481927710843376,0.00920245398773006,0.09198813056379823,0.09407665505226481,0.25290023201856143,0.11740890688259142,0.3818181818181823,0.22093023255813948,0.4193548387096775,6
1411,0.3173076923076924,0.1764705882352941,0.1927710843373494,0.08128834355828221,0.08308605341246292,0.1289198606271777,0.20417633410672853,0.1212647002120697,0.5363636363636366,0.20930232558139533,0.5806451612903225,6
1412,0.3076923076923078,0.11764705882352941,0.20481927710843376,0.07822085889570553,0.07715133531157273,0.10452961672473868,0.17169373549883987,0.10969732022363843,0.42727272727272725,0.27906976744186046,0.5645161290322582,6
1413,0.29807692307692324,0.21568627450980388,0.1987951807228916,0.05368098159509202,0.07715133531157273,0.08362369337979095,0.3387470997679814,0.10391363022942102,0.4818181818181819,0.6627906976744187,0.6935483870967745,8
1414,0.41346153846153855,0.20588235294117646,0.29518072289156627,0.09969325153374232,0.09792284866468845,0.06968641114982578,0.2668213457076566,0.14054366685945752,0.3818181818181823,0.22093023255813948,0.4516129032258067,6
1415,0.1923076923076924,0.08823529411764708,0.18072289156626506,0.012269938650306747,0.08308605341246292,0.18466898954703834,0.28074245939675174,0.07306728359359838,0.5181818181818185,0.18604651162790697,0.5322580645161292,6
1416,0.20192307692307698,0.32843137254901955,0.012048192771084338,0.0030674846625766885,0.08605341246290801,0.06968641114982578,0.12529002320185612,0.11740890688259142,0.581818181818182,0.16279069767441856,0.20967741935483875,5
1417,0.2692307692307693,0.14705882352941177,0.15662650602409642,0.010736196319018405,0.10682492581602374,0.04878048780487805,0.27610208816705334,0.1212647002120697,0.581818181818182,0.441860465116279,0.3225806451612905,6
1418,0.4615384615384617,0.46078431372549017,0.21084337349397592,0.22929447852760737,0.142433234421365,0.11672473867595819,0.8294663573085846,0.250433776749567,0.290909090909091,0.47674418604651153,0.4838709677419355,4
1419,0.29807692307692324,0.2647058823529411,0.44578313253012053,0.006134969325153375,0.10385756676557864,0.05574912891986063,0.2853828306264501,0.09427414690572533,0.3727272727272726,0.3837209302325581,0.35483870967741926,5
1420,0.3653846153846154,0.05882352941176472,0.44578313253012053,0.015337423312883437,0.09198813056379823,0.08710801393728224,0.21809744779582363,0.08656256024677234,0.31818181818181834,0.20930232558139533,0.4516129032258067,7
1421,0.5192307692307693,0.19607843137254904,0.29518072289156627,0.17177914110429449,0.09792284866468845,0.09407665505226481,0.29698375870069604,0.20994794679005224,0.3454545454545457,0.13953488372093026,0.33870967741935476,4
1422,0.23076923076923084,0.0980392156862745,0.29518072289156627,0.0598159509202454,0.11275964391691395,0.05226480836236934,0.18793503480278423,0.0923462502409862,0.5,0.17441860465116277,0.5806451612903225,6
1423,0.14423076923076927,0.08333333333333334,0.14457831325301204,0.007668711656441719,0.12462908011869436,0.08013937282229966,0.22273781902552203,0.10391363022942102,0.5454545454545454,0.29069767441860456,0.17741935483870974,5
1424,0.5769230769230771,0.16666666666666666,0.44578313253012053,0.1441717791411043,0.1394658753709199,0.11846689895470383,0.5011600928074246,0.20416425679583838,0.3090909090909091,0.2441860465116279,0.3225806451612905,4
1425,0.41346153846153855,0.20588235294117646,0.29518072289156627,0.09969325153374232,0.09792284866468845,0.06968641114982578,0.2668213457076566,0.14054366685945752,0.3818181818181823,0.22093023255813948,0.4516129032258067,6
1426,0.28846153846153855,0.1372549019607843,0.29518072289156627,0.004601226993865032,0.12759643916913946,0.08362369337979095,0.27610208816705334,0.07499518025833751,0.4818181818181819,0.1511627906976744,0.5483870967741937,6
1427,0.3269230769230771,0.1372549019607843,0.29518072289156627,0.006134969325153375,0.10682492581602374,0.11149825783972125,0.3039443155452436,0.055716213610949694,0.2999999999999998,0.13953488372093026,0.7580645161290325,6
1428,0.34615384615384626,0.16666666666666666,0.29518072289156627,0.007668711656441719,0.09792284866468845,0.11498257839721254,0.3410672853828306,0.08849045691151147,0.3727272727272726,0.3837209302325581,0.5322580645161292,5
1429,0.42307692307692313,0.0980392156862745,0.29518072289156627,0.007668711656441719,0.07121661721068251,0.09059233449477352,0.16705336426914152,0.10005783689994274,0.25454545454545485,0.5348837209302326,0.3870967741935485,7
1430,0.22115384615384626,0.1372549019607843,0.29518072289156627,0.013803680981595092,0.12462908011869436,0.05574912891986063,0.18097447795823662,0.10969732022363843,0.5272727272727273,0.27906976744186046,0.25806451612903225,5
1431,0.3076923076923078,0.30392156862745096,0.14457831325301204,0.006134969325153375,0.11572700296735905,0.020905923344947737,0.25522041763341063,0.10005783689994274,0.25454545454545485,0.1046511627906977,0.33870967741935476,4
1432,0.22115384615384626,0.1372549019607843,0.29518072289156627,0.013803680981595092,0.12462908011869436,0.05574912891986063,0.18097447795823662,0.10969732022363843,0.5272727272727273,0.27906976744186046,0.25806451612903225,5
1433,0.2596153846153847,0.2745098039215686,0.29518072289156627,0.035276073619631906,0.06231454005934719,0.04878048780487805,0.19721577726218098,0.05957200694042797,0.3454545454545457,0.31395348837209297,0.6612903225806452,7
1434,0.3173076923076924,0.20588235294117646,0.29518072289156627,0.00920245398773006,0.06528189910979229,0.10452961672473868,0.20881670533642688,0.04222093695777929,0.31818181818181834,0.12790697674418605,0.6774193548387097,6
1435,0.34615384615384626,0.16666666666666666,0.29518072289156627,0.007668711656441719,0.09792284866468845,0.11498257839721254,0.3410672853828306,0.08849045691151147,0.3727272727272726,0.3837209302325581,0.5322580645161292,5
1436,0.29807692307692324,0.14705882352941177,0.14457831325301204,0.2085889570552147,0.13056379821958458,0.059233449477351915,0.19721577726218098,0.21380374011953052,0.40909090909090917,0.3255813953488372,0.25806451612903225,5
1437,0.4519230769230771,0.4705882352941177,0.44578313253012053,0.2645705521472393,0.12462908011869436,0.17073170731707318,0.54292343387471,0.25814536340852,0.2454545454545456,0.5581395348837208,0.19354838709677402,5
1438,0.42307692307692313,0.0980392156862745,0.29518072289156627,0.007668711656441719,0.07121661721068251,0.09059233449477352,0.16705336426914152,0.10005783689994274,0.25454545454545485,0.5348837209302326,0.3870967741935485,7
1439,0.24038461538461542,0.14705882352941177,0.29518072289156627,0.09969325153374232,0.12166172106824927,0.2264808362369338,0.46635730858468677,0.15403894351262792,0.46363636363636385,0.13953488372093026,0.24193548387096775,5
1440,0.22115384615384626,0.16666666666666666,0.29518072289156627,0.10736196319018404,0.12759643916913946,0.2264808362369338,0.5034802784222738,0.1636784268363236,0.40000000000000036,0.29069767441860456,0.14516129032258074,5
1441,0.3269230769230771,0.1764705882352941,0.44578313253012053,0.19938650306748465,0.12166172106824927,0.18815331010452963,0.35498839907192575,0.20994794679005224,0.28181818181818175,0.25581395348837205,0.12903225806451624,5
1442,0.3269230769230771,0.22549019607843135,0.14457831325301204,0.012269938650306747,0.142433234421365,0.05226480836236934,0.2505800464037123,0.10969732022363843,0.40000000000000036,0.1511627906976744,0.403225806451613,5
1443,0.40384615384615397,0.16666666666666666,0.29518072289156627,0.00920245398773006,0.1543026706231454,0.08710801393728224,0.2505800464037123,0.1289762868710227,0.3272727272727276,0.13953488372093026,0.22580645161290325,5
1444,0.3076923076923078,0.0980392156862745,0.29518072289156627,0.07208588957055215,0.09198813056379823,0.11149825783972125,0.2691415313225058,0.08270676691729406,0.4727272727272731,0.20930232558139533,0.6774193548387097,6
1445,0.3846153846153847,0.3431372549019608,0.29518072289156627,0.19018404907975459,0.07121661721068251,0.12195121951219512,0.34570765661252895,0.16175053017158447,0.3818181818181823,0.1511627906976744,0.5322580645161292,6
1446,0.43269230769230793,0.11764705882352941,0.44578313253012053,0.05904907975460123,0.10385756676557864,0.10801393728222997,0.28074245939675174,0.10198573356468188,0.4818181818181819,0.2325581395348837,0.6774193548387097,6
1447,0.24038461538461542,0.18627450980392157,0.29518072289156627,0.00920245398773006,0.16023738872403562,0.11498257839721254,0.19257540603248258,0.07692307692307665,0.6000000000000001,0.2325581395348837,0.6774193548387097,6
1448,0.34615384615384626,0.0784313725490196,0.29518072289156627,0.00920245398773006,0.1364985163204748,0.05574912891986063,0.32714617169373544,0.08849045691151147,0.46363636363636385,0.29069767441860456,0.5161290322580645,6
1449,0.34615384615384626,0.0784313725490196,0.29518072289156627,0.00920245398773006,0.1364985163204748,0.05574912891986063,0.32714617169373544,0.08849045691151147,0.46363636363636385,0.29069767441860456,0.5161290322580645,6
1450,0.29807692307692324,0.10784313725490197,0.29518072289156627,0.09202453987730061,0.0801186943620178,0.1637630662020906,0.3781902552204176,0.11740890688259142,0.4363636363636365,0.05813953488372098,0.5645161290322582,6
1451,0.3846153846153847,0.3431372549019608,0.29518072289156627,0.19018404907975459,0.07121661721068251,0.12195121951219512,0.34570765661252895,0.16175053017158447,0.3818181818181823,0.1511627906976744,0.5322580645161292,6
1452,0.3269230769230771,0.3137254901960784,0.29518072289156627,0.007668711656441719,0.11572700296735905,0.0313588850174216,0.29930394431554525,0.11162521688837401,0.26363636363636367,0.2325581395348837,0.20967741935483875,5
1453,0.3846153846153847,0.3431372549019608,0.29518072289156627,0.19018404907975459,0.07121661721068251,0.12195121951219512,0.34570765661252895,0.16175053017158447,0.3818181818181823,0.1511627906976744,0.5322580645161292,6
1454,0.3653846153846154,0.4313725490196078,0.29518072289156627,0.20552147239263804,0.0741839762611276,0.12195121951219512,0.3410672853828306,0.16753422016579833,0.3818181818181823,0.18604651162790697,0.6129032258064517,7
1455,0.43269230769230793,0.12745098039215685,0.29518072289156627,0.294478527607362,0.13353115727002968,0.1672473867595819,0.5150812064965198,0.27164064006169397,0.2454545454545456,0.372093023255814,0.19354838709677402,5
1456,0.29807692307692324,0.25490196078431376,0.44578313253012053,0.1625766871165644,0.17804154302670627,0.14634146341463414,0.32714617169373544,0.18681318681318615,0.25454545454545485,0.6860465116279069,0.19354838709677402,5
1457,0.24038461538461542,0.18627450980392157,0.29518072289156627,0.00920245398773006,0.16023738872403562,0.11498257839721254,0.19257540603248258,0.07692307692307665,0.6000000000000001,0.2325581395348837,0.6774193548387097,6
1458,0.43269230769230793,0.11764705882352941,0.44578313253012053,0.05904907975460123,0.10385756676557864,0.10801393728222997,0.28074245939675174,0.10198573356468188,0.4818181818181819,0.2325581395348837,0.6774193548387097,6
1459,0.3173076923076924,0.1372549019607843,0.44578313253012053,0.03220858895705522,0.10385756676557864,0.13937282229965156,0.31322505800464034,0.07499518025833751,0.5363636363636366,0.22093023255813948,0.6774193548387097,6
1460,0.3942307692307694,0.029411764705882346,0.29518072289156627,0.0598159509202454,0.11572700296735905,0.08710801393728224,0.2877030162412993,0.1443994601889358,0.4727272727272731,0.2325581395348837,0.4193548387096775,6
1461,0.4519230769230771,0.08823529411764708,0.44578313253012053,0.046012269938650305,0.12166172106824927,0.09407665505226481,0.27610208816705334,0.10969732022363843,0.5090909090909093,0.20930232558139533,0.709677419354839,6
1462,0.2500000000000001,0.06372549019607843,0.29518072289156627,0.0736196319018405,0.11572700296735905,0.18118466898954705,0.3596287703016241,0.1443994601889358,0.7636363636363641,0.25581395348837205,0.4516129032258067,6
1463,0.34615384615384626,0.0784313725490196,0.29518072289156627,0.00920245398773006,0.1364985163204748,0.05574912891986063,0.32714617169373544,0.08849045691151147,0.46363636363636385,0.29069767441860456,0.5161290322580645,6
1464,0.43269230769230793,0.10784313725490197,0.29518072289156627,0.00920245398773006,0.12462908011869436,0.0313588850174216,0.29698375870069604,0.09041835357625061,0.3090909090909091,0.27906976744186046,0.4838709677419355,6
1465,0.40384615384615397,0.3529411764705882,0.29518072289156627,0.1303680981595092,0.06528189910979229,0.15331010452961671,0.32946635730858465,0.10584152689416015,0.40000000000000036,0.05813953488372098,0.7580645161290325,8
1466,0.3076923076923078,0.11764705882352941,0.44578313253012053,0.0030674846625766885,0.10385756676557864,0.059233449477351915,0.3573085846867749,0.11548101021785229,0.6727272727272728,0.3604651162790698,0.35483870967741926,5
1467,0.29807692307692324,0.10784313725490197,0.29518072289156627,0.09202453987730061,0.0801186943620178,0.1637630662020906,0.3781902552204176,0.11740890688259142,0.4363636363636365,0.05813953488372098,0.5645161290322582,6
1468,0.3173076923076924,0.16666666666666666,0.29518072289156627,0.03680981595092024,0.06231454005934719,0.0975609756097561,0.20185614849187933,0.061499903605167106,0.3727272727272726,0.19767441860465118,0.6935483870967745,7
1469,0.2596153846153847,0.15686274509803919,0.14457831325301204,0.015337423312883437,0.10979228486646886,0.04529616724738676,0.11832946635730858,0.10969732022363843,0.42727272727272725,0.19767441860465118,0.2903225806451615,5
1470,0.3269230769230771,0.3137254901960784,0.29518072289156627,0.007668711656441719,0.11572700296735905,0.0313588850174216,0.29930394431554525,0.11162521688837401,0.26363636363636367,0.2325581395348837,0.20967741935483875,5
1471,0.3653846153846154,0.4313725490196078,0.29518072289156627,0.20552147239263804,0.0741839762611276,0.12195121951219512,0.3410672853828306,0.16753422016579833,0.3818181818181823,0.18604651162790697,0.6129032258064517,7
1472,0.3846153846153847,0.3431372549019608,0.29518072289156627,0.19018404907975459,0.07121661721068251,0.12195121951219512,0.34570765661252895,0.16175053017158447,0.3818181818181823,0.1511627906976744,0.5322580645161292,6
1473,0.3846153846153847,0.12745098039215685,0.29518072289156627,0.01150306748466258,0.12759643916913946,0.013937282229965159,0.09048723897911833,0.07692307692307665,0.3909090909090911,0.06976744186046513,0.5483870967741937,5
1474,0.3076923076923078,0.11764705882352941,0.29518072289156627,0.08128834355828221,0.08605341246290801,0.1289198606271777,0.27610208816705334,0.1289762868710227,0.44545454545454577,0.30232558139534876,0.4516129032258067,6
1475,0.29807692307692324,0.16666666666666666,0.14457831325301204,0.046012269938650305,0.142433234421365,0.038327526132404185,0.17633410672853828,0.13668787352997924,0.2454545454545456,0.30232558139534876,0.24193548387096775,4
1476,0.3269230769230771,0.0,0.29518072289156627,0.010736196319018405,0.12166172106824927,0.05574912891986063,0.3225058004640371,0.14247156352419665,0.6727272727272728,0.25581395348837205,0.35483870967741926,6
1477,0.3173076923076924,0.7549019607843137,0.29518072289156627,0.1242331288343558,0.056379821958456984,0.13240418118466898,0.40603248259860786,0.17524580682475488,0.45454545454545503,0.16279069767441856,0.435483870967742,5
1478,0.3653846153846154,0.4215686274509804,0.14457831325301204,0.00920245398773006,0.09198813056379823,0.027874564459930314,0.22041763341067283,0.09427414690572533,0.2999999999999998,0.08139534883720928,0.4516129032258067,6
1479,0.3942307692307694,0.1372549019607843,0.14457831325301204,0.061349693251533735,0.10385756676557864,0.1289198606271777,0.34802784222737815,0.10776942355889929,0.2454545454545456,0.06976744186046513,0.5645161290322582,6
1480,0.3750000000000001,0.0784313725490196,0.29518072289156627,0.02147239263803681,0.1394658753709199,0.0627177700348432,0.2668213457076566,0.1482552535184105,0.5454545454545454,0.31395348837209297,0.435483870967742,6
1481,0.3269230769230771,0.0,0.29518072289156627,0.010736196319018405,0.12166172106824927,0.05574912891986063,0.3225058004640371,0.14247156352419665,0.6727272727272728,0.25581395348837205,0.35483870967741926,6
1482,0.2692307692307693,0.16666666666666666,0.14457831325301204,0.01687116564417178,0.11572700296735905,0.08362369337979095,0.2668213457076566,0.13668787352997924,0.5909090909090913,0.441860465116279,0.33870967741935476,6
1483,0.27884615384615397,0.0784313725490196,0.29518072289156627,0.02760736196319018,0.10979228486646886,0.1916376306620209,0.4129930394431554,0.15596684017736706,0.8181818181818183,0.6860465116279069,0.3870967741935485,6
